depto,mupio,sector,hhid,upm2,agreg3
chimaltenango,5.0,9.0,1461.0,4052009.0,2368.3193359375
chimaltenango,6.0,2.0,1462.0,4061002.0,18708.767578125
chimaltenango,6.0,2.0,1463.0,4061002.0,4096.42138671875
chimaltenango,6.0,2.0,1464.0,4061002.0,2768.21337890625
chimaltenango,6.0,2.0,1465.0,4061002.0,5031.123046875
chimaltenango,6.0,2.0,1466.0,4061002.0,9198.927734375
chimaltenango,6.0,2.0,1467.0,4061002.0,22228.623046875
chimaltenango,6.0,2.0,1468.0,4061002.0,3605.1806640625
chimaltenango,6.0,2.0,1469.0,4061002.0,11093.3583984375
chimaltenango,6.0,2.0,1470.0,4061002.0,5263.822265625
chimaltenango,6.0,2.0,1471.0,4061002.0,2910.901611328125
chimaltenango,6.0,4.0,1472.0,4061004.0,7912.68896484375
chimaltenango,6.0,4.0,1473.0,4061004.0,9115.9921875
chimaltenango,6.0,4.0,1474.0,4061004.0,5722.19287109375
chimaltenango,6.0,4.0,1475.0,4061004.0,14851.9072265625
chimaltenango,6.0,4.0,1476.0,4061004.0,17407.017578125
chimaltenango,6.0,4.0,1477.0,4061004.0,4653.17236328125
chimaltenango,6.0,4.0,1478.0,4061004.0,5654.4970703125
chimaltenango,6.0,4.0,1479.0,4061004.0,7647.42724609375
chimaltenango,6.0,4.0,1480.0,4061004.0,16925.51953125
chimaltenango,6.0,22.0,1481.0,4062022.0,1511.443115234375
chimaltenango,6.0,22.0,1482.0,4062022.0,1881.547119140625
chimaltenango,6.0,22.0,1483.0,4062022.0,2862.77734375
chimaltenango,6.0,22.0,1484.0,4062022.0,8435.298828125
chimaltenango,6.0,22.0,1485.0,4062022.0,1936.3525390625
chimaltenango,6.0,22.0,1486.0,4062022.0,1958.524658203125
chimaltenango,6.0,22.0,1487.0,4062022.0,2157.544189453125
chimaltenango,6.0,26.0,1488.0,4062026.0,2511.226318359375
chimaltenango,6.0,26.0,1489.0,4062026.0,3543.15185546875
chimaltenango,6.0,26.0,1490.0,4062026.0,2871.344970703125
chimaltenango,6.0,26.0,1491.0,4062026.0,1503.400390625
chimaltenango,6.0,26.0,1492.0,4062026.0,1297.1724853515625
chimaltenango,6.0,26.0,1493.0,4062026.0,1415.1826171875
chimaltenango,6.0,26.0,1494.0,4062026.0,2405.853759765625
chimaltenango,6.0,26.0,1495.0,4062026.0,1791.685302734375
chimaltenango,6.0,26.0,1496.0,4062026.0,11975.0048828125
chimaltenango,6.0,26.0,1497.0,4062026.0,3358.66943359375
chimaltenango,6.0,26.0,1498.0,4062026.0,2589.337158203125
chimaltenango,6.0,26.0,1499.0,4062026.0,2434.186767578125
chimaltenango,6.0,31.0,1500.0,4062031.0,9424.5849609375
chimaltenango,6.0,31.0,1501.0,4062031.0,6891.09521484375
chimaltenango,6.0,31.0,1502.0,4062031.0,9739.826171875
chimaltenango,6.0,31.0,1503.0,4062031.0,3683.692626953125
chimaltenango,6.0,31.0,1504.0,4062031.0,3029.865966796875
chimaltenango,6.0,31.0,1505.0,4062031.0,3578.872314453125
chimaltenango,6.0,31.0,1506.0,4062031.0,3150.42041015625
chimaltenango,6.0,31.0,1507.0,4062031.0,4487.97265625
chimaltenango,6.0,31.0,1508.0,4062031.0,2484.182373046875
chimaltenango,6.0,31.0,1509.0,4062031.0,4597.72900390625
chimaltenango,6.0,31.0,1510.0,4062031.0,1798.44873046875
chimaltenango,6.0,37.0,1511.0,4062037.0,4984.52197265625
chimaltenango,6.0,37.0,1512.0,4062037.0,1785.6163330078125
chimaltenango,6.0,37.0,1513.0,4062037.0,2406.542724609375
chimaltenango,6.0,37.0,1514.0,4062037.0,1621.84375
chimaltenango,6.0,37.0,1515.0,4062037.0,2176.510009765625
chimaltenango,6.0,37.0,1516.0,4062037.0,2623.783935546875
chimaltenango,6.0,37.0,1517.0,4062037.0,3303.8291015625
chimaltenango,6.0,37.0,1518.0,4062037.0,4805.93359375
chimaltenango,6.0,37.0,1519.0,4062037.0,4006.2119140625
chimaltenango,6.0,37.0,1520.0,4062037.0,4846.48876953125
chimaltenango,6.0,37.0,1521.0,4062037.0,2122.9384765625
chimaltenango,7.0,1.0,1522.0,4071001.0,12834.6279296875
chimaltenango,7.0,1.0,1523.0,4071001.0,2439.53466796875
chimaltenango,7.0,1.0,1524.0,4071001.0,9807.0712890625
chimaltenango,7.0,1.0,1525.0,4071001.0,15659.1630859375
chimaltenango,7.0,1.0,1526.0,4071001.0,11057.3623046875
chimaltenango,7.0,1.0,1527.0,4071001.0,5664.61181640625
chimaltenango,7.0,1.0,1528.0,4071001.0,3414.9384765625
chimaltenango,7.0,1.0,1529.0,4071001.0,9281.2626953125
chimaltenango,7.0,1.0,1530.0,4071001.0,4507.384765625
chimaltenango,7.0,1.0,1531.0,4071001.0,5924.376953125
chimaltenango,7.0,1.0,1532.0,4071001.0,3902.5498046875
chimaltenango,7.0,1.0,1533.0,4071001.0,5612.3642578125
chimaltenango,7.0,1.0,1534.0,4071001.0,5308.595703125
chimaltenango,7.0,4.0,1535.0,4071004.0,4776.3427734375
chimaltenango,7.0,4.0,1536.0,4071004.0,3556.927978515625
chimaltenango,7.0,4.0,1537.0,4071004.0,3322.386962890625
chimaltenango,7.0,4.0,1538.0,4071004.0,11916.44140625
chimaltenango,7.0,4.0,1539.0,4071004.0,5411.33349609375
chimaltenango,7.0,4.0,1540.0,4071004.0,4260.12939453125
chimaltenango,7.0,4.0,1541.0,4071004.0,3689.4033203125
chimaltenango,7.0,4.0,1542.0,4071004.0,4563.0498046875
chimaltenango,7.0,4.0,1543.0,4071004.0,10968.8955078125
chimaltenango,7.0,4.0,1544.0,4071004.0,4689.1884765625
chimaltenango,7.0,11.0,1545.0,4071011.0,13508.6650390625
chimaltenango,7.0,11.0,1546.0,4071011.0,4319.1787109375
chimaltenango,7.0,11.0,1547.0,4071011.0,10171.7529296875
chimaltenango,7.0,11.0,1548.0,4071011.0,7485.93701171875
chimaltenango,7.0,11.0,1549.0,4071011.0,19050.41796875
chimaltenango,7.0,11.0,1550.0,4071011.0,6596.3564453125
chimaltenango,7.0,11.0,1551.0,4071011.0,7464.23486328125
chimaltenango,7.0,15.0,1552.0,4071015.0,2443.28271484375
chimaltenango,7.0,15.0,1553.0,4071015.0,3252.0625
chimaltenango,7.0,15.0,1554.0,4071015.0,8753.1953125
chimaltenango,7.0,15.0,1555.0,4071015.0,8593.337890625
chimaltenango,7.0,15.0,1556.0,4071015.0,9070.19140625
chimaltenango,7.0,15.0,1557.0,4071015.0,7744.84814453125
chimaltenango,7.0,15.0,1558.0,4071015.0,3031.550048828125
chimaltenango,7.0,15.0,1559.0,4071015.0,9990.1943359375
chimaltenango,7.0,19.0,1560.0,4072019.0,2073.47119140625
chimaltenango,7.0,19.0,1561.0,4072019.0,1619.724609375
chimaltenango,7.0,19.0,1562.0,4072019.0,1990.82666015625
chimaltenango,7.0,19.0,1563.0,4072019.0,2922.190185546875
chimaltenango,7.0,19.0,1564.0,4072019.0,2480.70458984375
chimaltenango,7.0,19.0,1565.0,4072019.0,3282.45703125
chimaltenango,7.0,19.0,1566.0,4072019.0,2427.6513671875
chimaltenango,7.0,19.0,1567.0,4072019.0,2577.35986328125
chimaltenango,7.0,19.0,1568.0,4072019.0,2050.55078125
chimaltenango,7.0,19.0,1569.0,4072019.0,2367.901123046875
chimaltenango,7.0,32.0,1570.0,4072032.0,1662.61474609375
chimaltenango,7.0,32.0,1571.0,4072032.0,2116.25390625
chimaltenango,7.0,32.0,1572.0,4072032.0,2195.017578125
chimaltenango,7.0,32.0,1573.0,4072032.0,3498.95654296875
chimaltenango,7.0,32.0,1574.0,4072032.0,1917.0751953125
chimaltenango,7.0,32.0,1575.0,4072032.0,3850.3271484375
chimaltenango,7.0,32.0,1576.0,4072032.0,4852.5068359375
chimaltenango,7.0,32.0,1577.0,4072032.0,2983.555419921875
chimaltenango,7.0,32.0,1578.0,4072032.0,1457.5960693359375
chimaltenango,7.0,32.0,1579.0,4072032.0,1670.2132568359375
chimaltenango,7.0,32.0,1580.0,4072032.0,5983.94677734375
chimaltenango,7.0,38.0,1581.0,4072038.0,18866.56640625
chimaltenango,7.0,38.0,1582.0,4072038.0,10383.7734375
chimaltenango,7.0,38.0,1583.0,4072038.0,3839.51123046875
chimaltenango,7.0,38.0,1584.0,4072038.0,1878.0400390625
chimaltenango,7.0,38.0,1585.0,4072038.0,8683.7744140625
chimaltenango,7.0,38.0,1586.0,4072038.0,3394.953125
chimaltenango,7.0,38.0,1587.0,4072038.0,3898.366455078125
chimaltenango,7.0,38.0,1588.0,4072038.0,4366.90673828125
chimaltenango,7.0,38.0,1589.0,4072038.0,6660.87158203125
chimaltenango,7.0,38.0,1590.0,4072038.0,5562.89111328125
chimaltenango,7.0,38.0,1591.0,4072038.0,5465.31201171875
chimaltenango,7.0,38.0,1592.0,4072038.0,3359.420166015625
chimaltenango,7.0,38.0,1593.0,4072038.0,5136.47509765625
chimaltenango,8.0,4.0,1594.0,4081004.0,9180.2255859375
chimaltenango,8.0,4.0,1595.0,4081004.0,14740.63671875
chimaltenango,8.0,4.0,1596.0,4081004.0,5604.669921875
chimaltenango,8.0,4.0,1597.0,4081004.0,1874.036376953125
chimaltenango,8.0,4.0,1598.0,4081004.0,5664.8857421875
chimaltenango,8.0,4.0,1599.0,4081004.0,1861.790283203125
chimaltenango,8.0,4.0,1600.0,4081004.0,3291.764892578125
chimaltenango,8.0,4.0,1601.0,4081004.0,6688.5517578125
chimaltenango,8.0,4.0,1602.0,4081004.0,2030.68994140625
chimaltenango,8.0,4.0,1603.0,4081004.0,2822.6875
chimaltenango,8.0,4.0,1604.0,4081004.0,6806.28076171875
chimaltenango,8.0,4.0,1605.0,4081004.0,1592.2684326171875
chimaltenango,8.0,4.0,1606.0,4081004.0,1351.4305419921875
chimaltenango,8.0,12.0,1607.0,4082012.0,4915.38232421875
chimaltenango,8.0,12.0,1608.0,4082012.0,3451.3828125
chimaltenango,8.0,12.0,1609.0,4082012.0,4403.83544921875
chimaltenango,8.0,12.0,1610.0,4082012.0,5499.8515625
chimaltenango,8.0,12.0,1611.0,4082012.0,8406.3955078125
chimaltenango,8.0,12.0,1612.0,4082012.0,6863.42919921875
chimaltenango,8.0,12.0,1613.0,4082012.0,2520.912841796875
chimaltenango,8.0,12.0,1614.0,4082012.0,10441.4423828125
chimaltenango,8.0,12.0,1615.0,4082012.0,18809.1171875
chimaltenango,8.0,14.0,1616.0,4082014.0,2883.234619140625
chimaltenango,8.0,14.0,1617.0,4082014.0,4623.61572265625
chimaltenango,8.0,14.0,1618.0,4082014.0,3911.811767578125
chimaltenango,8.0,14.0,1619.0,4082014.0,5940.75537109375
chimaltenango,8.0,14.0,1620.0,4082014.0,2556.037841796875
chimaltenango,8.0,14.0,1621.0,4082014.0,3225.207763671875
chimaltenango,8.0,14.0,1622.0,4082014.0,1994.4522705078125
chimaltenango,8.0,14.0,1623.0,4082014.0,5369.59716796875
chimaltenango,8.0,14.0,1624.0,4082014.0,2679.25
chimaltenango,8.0,14.0,1625.0,4082014.0,5920.68310546875
chimaltenango,8.0,14.0,1626.0,4082014.0,6500.16845703125
chimaltenango,8.0,14.0,1627.0,4082014.0,3784.419921875
chimaltenango,8.0,14.0,1628.0,4082014.0,9740.0126953125
chimaltenango,8.0,14.0,1629.0,4082014.0,10609.990234375
chimaltenango,8.0,14.0,1630.0,4082014.0,6400.4833984375
chimaltenango,8.0,14.0,1631.0,4082014.0,5648.26416015625
chimaltenango,9.0,13.0,1632.0,4092013.0,2641.669189453125
chimaltenango,9.0,13.0,1633.0,4092013.0,1759.30859375
chimaltenango,9.0,13.0,1634.0,4092013.0,2307.274658203125
chimaltenango,9.0,13.0,1635.0,4092013.0,1041.3431396484375
chimaltenango,9.0,13.0,1636.0,4092013.0,4515.3984375
chimaltenango,9.0,13.0,1637.0,4092013.0,2503.35546875
chimaltenango,9.0,13.0,1638.0,4092013.0,1194.6231689453125
chimaltenango,9.0,13.0,1639.0,4092013.0,2377.307861328125
chimaltenango,9.0,13.0,1640.0,4092013.0,3501.498291015625
chimaltenango,9.0,13.0,1641.0,4092013.0,2147.171875
chimaltenango,9.0,13.0,1642.0,4092013.0,2222.51416015625
chimaltenango,9.0,13.0,1643.0,4092013.0,3870.186279296875
chimaltenango,9.0,14.0,1644.0,4092014.0,2621.836669921875
chimaltenango,9.0,14.0,1645.0,4092014.0,5454.16748046875
chimaltenango,9.0,14.0,1646.0,4092014.0,2690.990966796875
chimaltenango,9.0,14.0,1647.0,4092014.0,1939.41259765625
chimaltenango,9.0,14.0,1648.0,4092014.0,12737.25390625
chimaltenango,9.0,14.0,1649.0,4092014.0,6561.4482421875
chimaltenango,9.0,14.0,1650.0,4092014.0,4704.8232421875
chimaltenango,9.0,14.0,1651.0,4092014.0,3398.871826171875
chimaltenango,9.0,14.0,1652.0,4092014.0,2280.082275390625
chimaltenango,9.0,14.0,1653.0,4092014.0,2429.123779296875
chimaltenango,9.0,14.0,1654.0,4092014.0,1533.9044189453125
chimaltenango,10.0,2.0,1655.0,4101002.0,1725.4022216796875
chimaltenango,10.0,2.0,1656.0,4101002.0,9837.0947265625
chimaltenango,10.0,2.0,1657.0,4101002.0,9835.1796875
chimaltenango,10.0,2.0,1658.0,4101002.0,2304.528076171875
chimaltenango,10.0,2.0,1659.0,4101002.0,3711.1689453125
chimaltenango,10.0,2.0,1660.0,4101002.0,10607.3759765625
chimaltenango,10.0,2.0,1661.0,4101002.0,3608.398193359375
chimaltenango,10.0,2.0,1662.0,4101002.0,1464.1766357421875
chimaltenango,10.0,2.0,1663.0,4101002.0,5364.4541015625
chimaltenango,10.0,2.0,1664.0,4101002.0,2878.280029296875
chimaltenango,10.0,2.0,1665.0,4101002.0,2867.43408203125
chimaltenango,11.0,8.0,1666.0,4112008.0,7168.60693359375
chimaltenango,11.0,8.0,1667.0,4112008.0,1773.7972412109375
chimaltenango,11.0,8.0,1668.0,4112008.0,3875.3837890625
chimaltenango,11.0,8.0,1669.0,4112008.0,5370.81689453125
chimaltenango,11.0,8.0,1670.0,4112008.0,2473.580322265625
chimaltenango,11.0,8.0,1671.0,4112008.0,3730.64794921875
chimaltenango,11.0,8.0,1672.0,4112008.0,4843.45458984375
chimaltenango,11.0,8.0,1673.0,4112008.0,2919.515380859375
chimaltenango,11.0,8.0,1674.0,4112008.0,7004.73046875
chimaltenango,11.0,8.0,1675.0,4112008.0,2431.667724609375
chimaltenango,11.0,8.0,1676.0,4112008.0,2758.3154296875
chimaltenango,12.0,3.0,1677.0,4121003.0,11490.666015625
chimaltenango,12.0,3.0,1678.0,4121003.0,2667.296630859375
chimaltenango,12.0,3.0,1679.0,4121003.0,6696.54736328125
chimaltenango,12.0,3.0,1680.0,4121003.0,8169.0791015625
chimaltenango,12.0,3.0,1681.0,4121003.0,4034.29150390625
chimaltenango,12.0,3.0,1682.0,4121003.0,4267.23095703125
chimaltenango,12.0,3.0,1683.0,4121003.0,1936.638671875
chimaltenango,12.0,3.0,1684.0,4121003.0,3557.33447265625
chimaltenango,12.0,3.0,1685.0,4121003.0,2624.158935546875
chimaltenango,12.0,3.0,1686.0,4121003.0,2782.90625
chimaltenango,12.0,3.0,1687.0,4121003.0,6135.3134765625
chimaltenango,12.0,12.0,1688.0,4122012.0,1546.696044921875
chimaltenango,12.0,12.0,1689.0,4122012.0,1930.4217529296875
chimaltenango,12.0,12.0,1690.0,4122012.0,2016.340576171875
chimaltenango,12.0,12.0,1691.0,4122012.0,3321.500244140625
chimaltenango,12.0,12.0,1692.0,4122012.0,1399.33251953125
chimaltenango,12.0,12.0,1693.0,4122012.0,2592.484619140625
chimaltenango,12.0,12.0,1694.0,4122012.0,3940.73388671875
chimaltenango,12.0,12.0,1695.0,4122012.0,5170.181640625
chimaltenango,12.0,12.0,1696.0,4122012.0,1704.3133544921875
chimaltenango,12.0,12.0,1697.0,4122012.0,3240.75341796875
chimaltenango,12.0,13.0,1698.0,4122013.0,4359.3994140625
chimaltenango,12.0,13.0,1699.0,4122013.0,2196.453857421875
chimaltenango,12.0,13.0,1700.0,4122013.0,2115.708984375
chimaltenango,12.0,13.0,1701.0,4122013.0,2867.7490234375
chimaltenango,12.0,13.0,1702.0,4122013.0,2326.223388671875
chimaltenango,12.0,13.0,1703.0,4122013.0,3487.2275390625
chimaltenango,12.0,13.0,1704.0,4122013.0,2601.256591796875
chimaltenango,12.0,13.0,1705.0,4122013.0,4134.91162109375
chimaltenango,12.0,13.0,1706.0,4122013.0,1647.405517578125
chimaltenango,12.0,13.0,1707.0,4122013.0,1423.611328125
chimaltenango,13.0,15.0,1708.0,4132015.0,1120.498779296875
chimaltenango,13.0,15.0,1709.0,4132015.0,8141.51171875
chimaltenango,13.0,15.0,1710.0,4132015.0,2373.599365234375
chimaltenango,13.0,15.0,1711.0,4132015.0,2491.297607421875
chimaltenango,13.0,15.0,1712.0,4132015.0,4970.2841796875
chimaltenango,13.0,15.0,1713.0,4132015.0,3507.66259765625
chimaltenango,13.0,15.0,1714.0,4132015.0,3182.95849609375
chimaltenango,13.0,15.0,1715.0,4132015.0,2824.343505859375
chimaltenango,13.0,15.0,1716.0,4132015.0,2495.80029296875
chimaltenango,13.0,15.0,1717.0,4132015.0,4322.9462890625
chimaltenango,13.0,18.0,1718.0,4132018.0,1769.841064453125
chimaltenango,13.0,18.0,1719.0,4132018.0,2865.651123046875
chimaltenango,13.0,18.0,1720.0,4132018.0,3694.6806640625
chimaltenango,13.0,18.0,1721.0,4132018.0,1534.9322509765625
chimaltenango,13.0,18.0,1722.0,4132018.0,1429.0841064453125
chimaltenango,13.0,18.0,1723.0,4132018.0,2515.945556640625
chimaltenango,13.0,18.0,1724.0,4132018.0,4376.705078125
chimaltenango,13.0,18.0,1725.0,4132018.0,2085.6181640625
chimaltenango,13.0,18.0,1726.0,4132018.0,1547.287109375
chimaltenango,13.0,18.0,1727.0,4132018.0,3228.628173828125
chimaltenango,15.0,2.0,1728.0,4151002.0,3652.90087890625
chimaltenango,15.0,2.0,1729.0,4151002.0,3052.077880859375
chimaltenango,15.0,2.0,1730.0,4151002.0,1780.9464111328125
chimaltenango,15.0,2.0,1731.0,4151002.0,2379.546875
chimaltenango,15.0,2.0,1732.0,4151002.0,9995.052734375
chimaltenango,15.0,2.0,1733.0,4151002.0,3835.86328125
chimaltenango,15.0,2.0,1734.0,4151002.0,6611.9990234375
chimaltenango,15.0,2.0,1735.0,4151002.0,5102.40771484375
chimaltenango,15.0,2.0,1736.0,4151002.0,3997.4140625
chimaltenango,15.0,2.0,1737.0,4151002.0,3512.19873046875
chimaltenango,15.0,2.0,1738.0,4151002.0,2109.943115234375
chimaltenango,15.0,10.0,1739.0,4152010.0,5466.29638671875
chimaltenango,15.0,10.0,1740.0,4152010.0,6594.8486328125
chimaltenango,15.0,10.0,1741.0,4152010.0,3477.116455078125
chimaltenango,15.0,10.0,1742.0,4152010.0,2605.650146484375
chimaltenango,15.0,10.0,1743.0,4152010.0,4003.99951171875
chimaltenango,15.0,10.0,1744.0,4152010.0,3209.40576171875
chimaltenango,15.0,10.0,1745.0,4152010.0,2660.1376953125
chimaltenango,15.0,10.0,1746.0,4152010.0,4018.017578125
chimaltenango,15.0,10.0,1747.0,4152010.0,3311.150634765625
chimaltenango,15.0,12.0,1748.0,4152012.0,4867.58935546875
chimaltenango,15.0,12.0,1749.0,4152012.0,1276.5361328125
chimaltenango,15.0,12.0,1750.0,4152012.0,1614.6287841796875
chimaltenango,15.0,12.0,1751.0,4152012.0,3529.84814453125
chimaltenango,15.0,12.0,1752.0,4152012.0,2826.715087890625
chimaltenango,15.0,12.0,1753.0,4152012.0,2082.11181640625
chimaltenango,15.0,12.0,1754.0,4152012.0,3981.78564453125
chimaltenango,15.0,12.0,1755.0,4152012.0,2414.336181640625
chimaltenango,15.0,12.0,1756.0,4152012.0,1902.79638671875
chimaltenango,15.0,12.0,1757.0,4152012.0,2553.6904296875
chimaltenango,15.0,13.0,1758.0,4152013.0,2293.3466796875
chimaltenango,15.0,13.0,1759.0,4152013.0,1732.363525390625
chimaltenango,15.0,13.0,1760.0,4152013.0,1703.2415771484375
chimaltenango,15.0,13.0,1761.0,4152013.0,3611.0546875
chimaltenango,15.0,13.0,1762.0,4152013.0,8427.525390625
chimaltenango,15.0,13.0,1763.0,4152013.0,6942.5771484375
chimaltenango,15.0,13.0,1764.0,4152013.0,3466.890625
chimaltenango,15.0,13.0,1765.0,4152013.0,5926.833984375
chimaltenango,15.0,13.0,1766.0,4152013.0,14476.7978515625
chimaltenango,15.0,13.0,1767.0,4152013.0,7860.47802734375
chimaltenango,15.0,13.0,1768.0,4152013.0,3489.4853515625
chimaltenango,15.0,13.0,1769.0,4152013.0,2962.91796875
chimaltenango,15.0,13.0,1770.0,4152013.0,4559.75146484375
chimaltenango,15.0,13.0,1771.0,4152013.0,1853.137451171875
chimaltenango,16.0,1.0,1772.0,4161001.0,9185.375
chimaltenango,16.0,1.0,1773.0,4161001.0,12355.1240234375
chimaltenango,16.0,1.0,1774.0,4161001.0,13594.126953125
chimaltenango,16.0,1.0,1775.0,4161001.0,2893.667236328125
chimaltenango,16.0,1.0,1776.0,4161001.0,17627.689453125
chimaltenango,16.0,1.0,1777.0,4161001.0,5476.2724609375
chimaltenango,16.0,1.0,1778.0,4161001.0,5610.06494140625
chimaltenango,16.0,1.0,1779.0,4161001.0,5921.18994140625
chimaltenango,16.0,1.0,1780.0,4161001.0,6986.84619140625
chimaltenango,16.0,1.0,1781.0,4161001.0,8204.7490234375
chimaltenango,16.0,1.0,1782.0,4161001.0,4628.54345703125
chimaltenango,16.0,1.0,1783.0,4161001.0,5402.30517578125
escuintla,1.0,9.0,1784.0,5011009.0,6661.40966796875
escuintla,1.0,9.0,1785.0,5011009.0,2967.10302734375
escuintla,1.0,9.0,1786.0,5011009.0,32717.142578125
escuintla,1.0,9.0,1787.0,5011009.0,17313.54296875
escuintla,1.0,9.0,1788.0,5011009.0,13273.7099609375
escuintla,1.0,9.0,1789.0,5011009.0,24676.216796875
escuintla,1.0,9.0,1790.0,5011009.0,34816.18359375
escuintla,1.0,9.0,1791.0,5011009.0,5305.84033203125
escuintla,1.0,9.0,1792.0,5011009.0,3701.0947265625
escuintla,1.0,17.0,1793.0,5011017.0,11153.3466796875
escuintla,1.0,17.0,1794.0,5011017.0,17802.2890625
escuintla,1.0,17.0,1795.0,5011017.0,8132.9736328125
escuintla,1.0,17.0,1796.0,5011017.0,5464.32373046875
escuintla,1.0,17.0,1797.0,5011017.0,8647.0498046875
escuintla,1.0,17.0,1798.0,5011017.0,9814.40234375
escuintla,1.0,17.0,1799.0,5011017.0,8070.30712890625
escuintla,1.0,17.0,1800.0,5011017.0,9201.03515625
escuintla,1.0,17.0,1801.0,5011017.0,3582.1513671875
escuintla,1.0,17.0,1802.0,5011017.0,23213.33203125
escuintla,1.0,24.0,1803.0,5011024.0,5036.62109375
escuintla,1.0,24.0,1804.0,5011024.0,7167.7431640625
escuintla,1.0,24.0,1805.0,5011024.0,4211.86865234375
escuintla,1.0,24.0,1806.0,5011024.0,14730.0166015625
escuintla,1.0,24.0,1807.0,5011024.0,6629.076171875
escuintla,1.0,24.0,1808.0,5011024.0,8399.171875
escuintla,1.0,24.0,1809.0,5011024.0,9289.4892578125
escuintla,1.0,24.0,1810.0,5011024.0,8534.869140625
escuintla,1.0,24.0,1811.0,5011024.0,9441.2587890625
escuintla,1.0,52.0,1812.0,5012052.0,8525.4580078125
escuintla,1.0,52.0,1813.0,5012052.0,4422.3662109375
escuintla,1.0,52.0,1814.0,5012052.0,8407.736328125
escuintla,1.0,52.0,1815.0,5012052.0,9600.6376953125
escuintla,1.0,52.0,1816.0,5012052.0,4631.44482421875
escuintla,1.0,52.0,1817.0,5012052.0,2168.0908203125
escuintla,1.0,52.0,1818.0,5012052.0,5407.66796875
escuintla,1.0,52.0,1819.0,5012052.0,8623.49609375
escuintla,1.0,52.0,1820.0,5012052.0,2850.118408203125
escuintla,1.0,52.0,1821.0,5012052.0,13004.173828125
escuintla,1.0,52.0,1822.0,5012052.0,3932.497314453125
escuintla,1.0,52.0,1823.0,5012052.0,5448.4453125
escuintla,1.0,62.0,1824.0,5012062.0,4577.3759765625
escuintla,1.0,62.0,1825.0,5012062.0,3339.99560546875
escuintla,1.0,62.0,1826.0,5012062.0,3595.417236328125
escuintla,1.0,62.0,1827.0,5012062.0,5527.53125
escuintla,1.0,62.0,1828.0,5012062.0,3580.751220703125
escuintla,1.0,62.0,1829.0,5012062.0,6121.86669921875
escuintla,1.0,62.0,1830.0,5012062.0,3593.6123046875
escuintla,1.0,62.0,1831.0,5012062.0,6196.158203125
escuintla,1.0,62.0,1832.0,5012062.0,7145.84130859375
escuintla,1.0,62.0,1833.0,5012062.0,3116.37353515625
escuintla,1.0,62.0,1834.0,5012062.0,13489.857421875
escuintla,1.0,62.0,1835.0,5012062.0,6901.3173828125
escuintla,1.0,69.0,1836.0,5012069.0,3444.224609375
escuintla,1.0,69.0,1837.0,5012069.0,4920.42333984375
escuintla,1.0,69.0,1838.0,5012069.0,4447.88916015625
escuintla,1.0,69.0,1839.0,5012069.0,8986.681640625
escuintla,1.0,69.0,1840.0,5012069.0,5442.7861328125
escuintla,1.0,69.0,1841.0,5012069.0,4720.970703125
escuintla,1.0,69.0,1842.0,5012069.0,5733.40869140625
escuintla,1.0,69.0,1843.0,5012069.0,4966.12353515625
escuintla,1.0,69.0,1844.0,5012069.0,14343.8828125
escuintla,1.0,69.0,1845.0,5012069.0,4958.96533203125
escuintla,1.0,69.0,1846.0,5012069.0,6184.298828125
escuintla,1.0,76.0,1847.0,5011076.0,3595.2763671875
escuintla,1.0,76.0,1848.0,5011076.0,3617.953857421875
escuintla,1.0,76.0,1849.0,5011076.0,6136.85302734375
escuintla,1.0,76.0,1850.0,5011076.0,2493.968994140625
escuintla,1.0,76.0,1851.0,5011076.0,4369.4375
escuintla,1.0,76.0,1852.0,5011076.0,1906.443603515625
escuintla,1.0,76.0,1853.0,5011076.0,5924.7587890625
escuintla,1.0,76.0,1854.0,5011076.0,2974.11962890625
escuintla,1.0,76.0,1855.0,5011076.0,10400.1533203125
