depto,mupio,sector,c02b01,c02b02a,c02b02b
13,12,28,SI,600,Metros
13,12,28,SI,600,Metros
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,17,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,10,Kilometr
13,12,28,NO,100,Metros
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,92,Kilometr
13,13,4,NO,92,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,7,Kilometr
13,13,4,NO,92,Kilometr
13,13,4,SI,1,Kilometr
13,13,4,SI,1,Kilometr
13,13,4,SI,1,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,SI,,
13,13,9,NO,8,Kilometr
13,13,9,SI,,
13,13,9,NO,104,Kilometr
13,13,9,NO,104,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,SI,,
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,SI,,
13,13,9,NO,8,Kilometr
13,13,9,NO,8,Kilometr
13,13,9,NO,104,Kilometr
13,13,9,SI,,
13,13,9,SI,,
13,13,9,,1,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,SI,,
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,100,Kilometr
13,13,11,NO,100,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,SI,,
13,13,11,NO,7,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,7,Kilometr
13,13,11,SI,,
13,13,11,NO,14,Kilometr
13,13,11,NO,14,Kilometr
13,13,11,NO,100,Kilometr
13,13,11,SI,,
13,13,11,SI,,
13,13,11,,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,18,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,1,Kilometr
13,15,6,NO,5,Kilometr
13,15,6,NO,5,Kilometr
13,15,6,NO,5,Kilometr
13,15,21,NO,2,Kilometr
13,15,21,NO,2,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,10,Kilometr
13,15,21,NO,60,Kilometr
13,15,21,NO,60,Kilometr
13,15,21,NO,60,Kilometr
13,15,21,NO,1,Kilometr
13,15,21,SI,,
13,15,21,NO,10,Kilometr
13,15,21,NO,2,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,SI,,
13,15,21,NO,15,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,10,Kilometr
13,15,21,SI,,
13,15,21,NO,15,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,15,Kilometr
13,15,21,NO,5,Kilometr
13,15,21,SI,,
13,15,21,,500,Metros
13,16,17,NO,1,Kilometr
13,16,17,NO,1,Kilometr
13,16,17,NO,7,Kilometr
13,16,17,NO,3,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,NO,29,Kilometr
13,16,17,SI,7,Kilometr
13,16,17,SI,7,Kilometr
13,16,17,SI,7,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,19,NO,31,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,30,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,6,Kilometr
13,16,21,NO,2,Kilometr
13,16,21,NO,2,Kilometr
13,16,21,NO,2,Kilometr
13,17,28,SI,,
13,17,28,SI,,
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,NO,NS / NR,NS / NR
13,17,28,NO,21,Kilometr
13,17,28,NO,NS / NR,NS / NR
13,17,28,SI,,
13,17,28,SI,,
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,SI,,
13,17,28,NO,21,Kilometr
13,17,28,SI,,
13,17,28,SI,,
13,17,28,SI,,
13,17,28,NO,21,Kilometr
13,17,28,NO,21,Kilometr
13,17,28,NO,NS / NR,NS / NR
13,17,28,SI,,
13,17,28,SI,,
13,17,28,,NS / NR,NS / NR
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,5,Cuadras
13,18,4,NO,5,Cuadras
13,18,4,NO,5,Cuadras
13,18,4,NO,5,Cuadras
13,18,4,NO,5,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,SI,45,Kilometr
13,18,4,SI,45,Kilometr
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,4,Cuadras
13,18,4,NO,100,Cuadras
13,18,4,NO,1,Cuadras
13,18,4,NO,1,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,45,Kilometr
13,18,5,NO,45,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,2,Kilometr
13,18,5,NO,100,Kilometr
13,18,5,NO,100,Kilometr
13,18,5,NO,100,Kilometr
13,18,5,SI,1,Kilometr
13,18,9,SI,15,Kilometr
13,18,9,SI,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,15,Kilometr
13,18,9,NO,12,Kilometr
13,18,9,NO,12,Kilometr
13,18,9,NO,70,Kilometr
13,18,9,NO,70,Kilometr
13,18,9,NO,70,Kilometr
13,18,9,SI,1,Kilometr
13,18,10,NO,18,Kilometr
13,18,10,SI,,
13,18,10,NO,20,Kilometr
13,18,10,SI,,
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,SI,,
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,8,Kilometr
13,18,10,NO,80,Kilometr
13,18,10,NO,80,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,5,Cuadras
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,20,Kilometr
13,18,10,NO,2,Kilometr
13,18,10,NO,5,Cuadras
13,18,10,NO,1,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,SI,,
13,18,17,NO,29,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,NO,130,Kilometr
13,18,17,NO,130,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,NO,2,Leguas
13,18,17,SI,,
13,18,17,NO,2,Leguas
13,18,17,NO,1,Leguas
13,18,17,NO,29,Kilometr
13,18,17,NO,1,Leguas
13,18,17,NO,29,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,NO,29,Kilometr
13,18,17,SI,,
13,18,17,NO,29,Kilometr
13,18,17,NO,130,Kilometr
13,18,17,NO,130,Kilometr
13,18,17,SI,,
13,18,17,SI,,
13,18,17,,,
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,2,Kilometr
13,20,1,NO,10,Kilometr
13,20,13,SI,,
13,20,13,SI,,
13,20,13,NO,12,Kilometr
13,20,13,NO,12,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,3,Kilometr
13,20,13,NO,3,Kilometr
13,20,13,SI,12,Kilometr
13,20,13,SI,12,Kilometr
13,20,13,SI,12,Kilometr
13,20,13,SI,12,Kilometr
13,20,13,NO,4,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,16,Kilometr
13,20,13,NO,16,Kilometr
13,20,13,NO,16,Kilometr
13,20,13,NO,12,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,NO,22,Kilometr
13,20,13,SI,,
13,20,13,SI,,
13,20,13,SI,800,Leguas
13,21,2,NO,4,Kilometr
13,21,2,SI,100,Metros
13,21,2,NO,15,Kilometr
13,21,2,NO,4,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,21,2,NO,15,Kilometr
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,1,Kilometr
13,22,2,NO,12,Kilometr
13,22,2,NO,12,Kilometr
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,SI,200,Metros
13,22,2,NO,12,Kilometr
13,22,2,NO,12,Kilometr
13,22,2,SI,2,Kilometr
13,22,2,SI,200,Metros
13,22,2,SI,5,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,SI,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,NO,10,Kilometr
13,22,7,SI,10,Kilometr
13,22,7,NO,10,Metros
13,22,7,SI,10,Metros
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,1,NO,1,Kilometr
13,24,4,SI,1,Kilometr
13,24,4,SI,1,Kilometr
13,24,4,SI,1,Kilometr
13,24,4,NO,18,Kilometr
13,24,4,NO,8,Kilometr
13,24,4,NO,2,Kilometr
13,24,4,NO,2,Kilometr
13,24,4,NO,2,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,NO,1,Kilometr
13,24,4,SI,5,Kilometr
13,24,4,SI,1,Kilometr
13,24,4,SI,1,Kilometr
13,24,5,SI,,
13,24,5,SI,,
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,18,Kilometr
13,24,5,NO,18,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,24,5,NO,1,Kilometr
13,26,28,SI,,
13,26,28,SI,,
13,26,28,NO,24,Kilometr
13,26,28,SI,,
13,26,28,NO,200,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,SI,,
13,26,28,SI,,
13,26,28,SI,,
13,26,28,SI,,
13,26,28,NO,20,Kilometr
13,26,28,SI,,
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,SI,,
13,26,28,SI,,
13,26,28,NO,20,Kilometr
13,26,28,NO,20,Kilometr
13,26,28,SI,,
13,26,28,SI,,
13,26,28,,20,Metros
13,26,33,SI,,
13,26,33,SI,,
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,SI,500,Metros
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,SI,,
13,26,33,NO,17,Kilometr
13,26,33,NO,17,Kilometr
13,26,33,NO,NS / NR,Kilometr
13,26,33,SI,,
13,26,33,SI,,
13,26,33,,,
13,26,41,SI,,
13,26,41,SI,,
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,205,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,SI,,
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,SI,,
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,SI,,
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,NO,15,Kilometr
13,26,41,SI,,
13,26,41,SI,,
13,26,41,,NS / NR,NS / NR
13,26,46,NO,12,Kilometr
13,26,46,SI,,
13,26,46,NO,352,Metros
13,26,46,NO,12,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,5,Kilometr
13,26,46,SI,,
13,26,46,SI,,
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,SI,,
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,SI,,
13,26,46,NO,12,Kilometr
13,26,46,NO,35,Kilometr
13,26,46,NO,200,Kilometr
13,26,46,SI,,
13,26,46,SI,,
13,26,46,,500,Metros
13,26,47,SI,,
13,26,47,SI,,
13,26,47,NO,22,Kilometr
13,26,47,NO,10,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,7,Kilometr
13,26,47,SI,,
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,SI,,
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,SI,,
13,26,47,NO,22,Kilometr
13,26,47,NO,22,Kilometr
13,26,47,NO,190,Kilometr
13,26,47,SI,,
13,26,47,SI,,
13,26,47,,3,Kilometr
13,26,49,NO,500,Metros
13,26,49,SI,,
13,26,49,NO,33,Kilometr
13,26,49,NO,500,Metros
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,500,Metros
13,26,49,NO,500,Metros
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,,,
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,SI,100,Metros
13,26,49,NO,33,Kilometr
13,26,49,NO,33,Kilometr
13,26,49,,,
13,26,49,SI,100,Metros
13,26,49,SI,100,Metros
13,26,49,,NS / NR,NS / NR
13,27,9,SI,,
13,27,9,SI,,
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,22,Kilometr
13,27,9,NO,22,Kilometr
13,27,9,NO,22,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,SI,,
13,27,9,SI,,
13,27,9,NO,2,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,SI,,
13,27,9,SI,,
13,27,9,NO,3,Kilometr
13,27,9,NO,22,Kilometr
13,27,9,NO,3,Kilometr
13,27,9,NO,2,Kilometr
13,27,9,,1,Kilometr
13,27,26,SI,,
13,27,26,SI,,
13,27,26,NO,12,Kilometr
13,27,26,SI,,
13,27,26,NO,34,Kilometr
13,27,26,NO,34,Kilometr
13,27,26,NO,34,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,SI,,
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,SI,,
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,SI,,
13,27,26,SI,,
13,27,26,NO,12,Kilometr
13,27,26,NO,12,Kilometr
13,27,26,SI,,
13,27,26,SI,,
13,27,26,,1,Kilometr
13,30,8,SI,,
13,30,8,SI,,
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,30,Kilometr
13,30,8,NO,30,Kilometr
13,30,8,NO,30,Kilometr
13,30,8,SI,,
13,30,8,SI,,
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,NO,5,Kilometr
13,30,8,SI,,
13,30,8,SI,,
13,30,8,SI,,
13,30,11,SI,,
13,30,11,SI,,
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,30,Kilometr
13,30,11,NO,30,Kilometr
13,30,11,NO,30,Kilometr
13,30,11,SI,,
13,30,11,SI,,
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,15,Kilometr
13,30,11,NO,30,Kilometr
13,30,11,SI,,
13,30,11,SI,,
13,30,11,,,
13,31,6,NO,3,Kilometr
13,31,6,NO,3,Kilometr
13,31,6,NO,3,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,4,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,NO,8,Kilometr
13,31,6,SI,,
13,31,6,SI,,
13,31,6,SI,,
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
14,1,14,SI,20,Cuadras
