hhid,depto_code,depto_name,mupio,sector
5840,17,peten,4,1
5841,17,peten,4,1
5842,17,peten,4,1
5843,17,peten,4,1
5844,17,peten,4,1
5845,17,peten,4,1
5846,17,peten,4,1
5847,17,peten,4,1
5848,17,peten,4,1
5849,17,peten,4,2
5850,17,peten,4,2
5851,17,peten,4,2
5852,17,peten,4,2
5853,17,peten,4,2
5854,17,peten,4,2
5855,17,peten,4,2
5856,17,peten,4,2
5857,17,peten,4,2
5858,17,peten,4,10
5859,17,peten,4,10
5860,17,peten,4,10
5861,17,peten,4,10
5862,17,peten,4,10
5863,17,peten,4,10
5864,17,peten,4,10
5865,17,peten,4,10
5866,17,peten,4,16
5867,17,peten,4,16
5868,17,peten,4,16
5869,17,peten,4,16
5870,17,peten,4,16
5871,17,peten,4,16
5872,17,peten,5,2
5873,17,peten,5,2
5874,17,peten,5,2
5875,17,peten,5,2
5876,17,peten,5,2
5877,17,peten,5,2
5878,17,peten,5,2
5879,17,peten,5,2
5880,17,peten,5,2
5881,17,peten,5,2
5882,17,peten,5,2
5883,17,peten,5,2
5884,17,peten,5,9
5885,17,peten,5,9
5886,17,peten,5,9
5887,17,peten,5,9
5888,17,peten,5,9
5889,17,peten,5,9
5890,17,peten,5,9
5891,17,peten,5,9
5892,17,peten,5,9
5893,17,peten,5,9
5894,17,peten,5,9
5895,17,peten,5,9
5896,17,peten,5,9
5897,17,peten,5,17
5898,17,peten,5,17
5899,17,peten,5,17
5900,17,peten,5,17
5901,17,peten,5,17
5902,17,peten,5,17
5903,17,peten,5,17
5904,17,peten,5,17
5905,17,peten,5,17
5906,17,peten,5,17
5907,17,peten,5,17
5908,17,peten,5,17
5909,17,peten,5,17
5910,17,peten,5,21
5911,17,peten,5,21
5912,17,peten,5,21
5913,17,peten,5,21
5914,17,peten,5,21
5915,17,peten,5,21
5916,17,peten,5,21
5917,17,peten,5,21
5918,17,peten,5,21
5919,17,peten,5,21
5920,17,peten,5,31
5921,17,peten,5,31
5922,17,peten,5,31
5923,17,peten,5,31
5924,17,peten,5,31
5925,17,peten,5,31
5926,17,peten,5,31
5927,17,peten,5,31
5928,17,peten,5,36
5929,17,peten,5,36
5930,17,peten,5,36
5931,17,peten,5,36
5932,17,peten,5,36
5933,17,peten,5,36
5934,17,peten,5,36
5935,17,peten,5,36
5936,17,peten,5,36
5937,17,peten,5,36
5938,17,peten,5,36
5939,17,peten,5,41
5940,17,peten,5,41
5941,17,peten,5,41
5942,17,peten,5,41
5943,17,peten,5,41
5944,17,peten,5,41
5945,17,peten,5,41
5946,17,peten,5,41
5947,17,peten,5,41
5948,17,peten,5,41
5949,17,peten,5,41
5950,17,peten,5,44
5951,17,peten,5,44
5952,17,peten,5,49
5953,17,peten,5,49
5954,17,peten,5,49
5955,17,peten,5,49
5956,17,peten,5,49
5957,17,peten,5,49
5958,17,peten,5,49
5959,17,peten,5,49
5960,17,peten,5,53
5961,17,peten,5,53
5962,17,peten,5,53
5963,17,peten,5,53
5964,17,peten,5,53
5965,17,peten,5,53
5966,17,peten,5,55
5967,17,peten,5,55
5968,17,peten,5,55
5969,17,peten,5,55
5970,17,peten,5,55
5971,17,peten,5,55
5972,17,peten,5,55
5973,17,peten,5,55
5974,17,peten,5,55
5975,17,peten,5,55
5976,17,peten,5,55
5977,17,peten,5,58
5978,17,peten,5,58
5979,17,peten,5,58
5980,17,peten,5,58
5981,17,peten,5,58
5982,17,peten,5,58
5983,17,peten,5,58
5984,17,peten,5,58
5985,17,peten,5,62
5986,17,peten,5,62
5987,17,peten,5,62
5988,17,peten,5,62
5989,17,peten,5,62
5990,17,peten,5,62
5991,17,peten,5,62
5992,17,peten,5,62
5993,17,peten,5,62
5994,17,peten,5,62
5995,17,peten,6,1
5996,17,peten,6,1
5997,17,peten,6,1
5998,17,peten,6,1
5999,17,peten,6,1
6000,17,peten,6,1
6001,17,peten,6,1
6002,17,peten,6,1
6003,17,peten,6,1
6004,17,peten,6,1
6005,17,peten,6,1
6006,17,peten,6,3
6007,17,peten,6,3
6008,17,peten,6,3
6009,17,peten,6,3
6010,17,peten,6,3
6011,17,peten,6,3
6012,17,peten,6,3
6013,17,peten,6,3
6014,17,peten,6,3
6015,17,peten,6,3
6016,17,peten,7,1
6017,17,peten,7,1
6018,17,peten,7,1
6019,17,peten,7,1
6020,17,peten,7,1
6021,17,peten,7,1
6022,17,peten,7,1
6023,17,peten,7,1
6024,17,peten,7,1
6025,17,peten,7,1
6026,17,peten,7,1
6027,17,peten,7,1
6028,17,peten,7,2
6029,17,peten,7,2
6030,17,peten,7,2
6031,17,peten,7,2
6032,17,peten,7,2
6033,17,peten,7,2
6034,17,peten,7,2
6035,17,peten,7,2
6036,17,peten,7,2
6037,17,peten,7,2
6038,17,peten,7,2
6039,17,peten,7,2
6040,17,peten,7,2
6041,17,peten,7,2
6042,17,peten,7,2
6043,17,peten,7,5
6044,17,peten,7,5
6045,17,peten,7,5
6046,17,peten,7,5
6047,17,peten,7,5
6048,17,peten,7,5
6049,17,peten,7,5
6050,17,peten,7,5
6051,17,peten,7,5
6052,17,peten,8,16
6053,17,peten,8,16
6054,17,peten,8,16
6055,17,peten,8,16
6056,17,peten,8,16
6057,17,peten,8,16
6058,17,peten,8,16
6059,17,peten,8,16
6060,17,peten,8,16
6061,17,peten,8,16
6062,17,peten,8,16
6063,17,peten,8,16
6064,17,peten,8,16
6065,17,peten,8,20
6066,17,peten,8,20
6067,17,peten,8,20
6068,17,peten,8,20
6069,17,peten,8,20
6070,17,peten,8,20
6071,17,peten,8,20
6072,17,peten,8,20
6073,17,peten,8,20
6074,17,peten,8,20
6075,17,peten,8,20
6076,17,peten,8,25
6077,17,peten,8,25
6078,17,peten,8,25
6079,17,peten,8,25
6080,17,peten,8,25
6081,17,peten,8,25
6082,17,peten,8,25
6083,17,peten,8,25
6084,17,peten,8,25
6085,17,peten,8,25
6086,17,peten,8,25
6087,17,peten,8,27
6088,17,peten,8,27
6089,17,peten,8,27
6090,17,peten,8,27
6091,17,peten,8,27
6092,17,peten,8,27
6093,17,peten,8,27
6094,17,peten,8,27
6095,17,peten,8,27
6096,17,peten,8,35
6097,17,peten,8,35
6098,17,peten,8,35
6099,17,peten,8,35
6100,17,peten,8,35
6101,17,peten,8,35
6102,17,peten,8,35
6103,17,peten,8,35
6104,17,peten,8,35
6105,17,peten,9,1
6106,17,peten,9,1
6107,17,peten,9,1
6108,17,peten,9,1
6109,17,peten,9,1
6110,17,peten,9,1
6111,17,peten,9,1
6112,17,peten,9,1
6113,17,peten,9,1
6114,17,peten,9,1
6115,17,peten,9,1
6116,17,peten,9,8
6117,17,peten,9,8
6118,17,peten,9,8
6119,17,peten,9,8
6120,17,peten,9,8
6121,17,peten,9,8
6122,17,peten,9,8
6123,17,peten,9,8
6124,17,peten,9,8
6125,17,peten,9,8
6126,17,peten,9,8
6127,17,peten,9,9
6128,17,peten,9,9
6129,17,peten,9,9
6130,17,peten,9,9
6131,17,peten,9,9
6132,17,peten,9,9
6133,17,peten,9,9
6134,17,peten,9,9
6135,17,peten,9,14
6136,17,peten,9,14
6137,17,peten,9,14
6138,17,peten,9,14
6139,17,peten,9,14
6140,17,peten,9,14
6141,17,peten,9,14
6142,17,peten,9,14
6143,17,peten,9,33
6144,17,peten,9,33
6145,17,peten,9,33
6146,17,peten,9,33
6147,17,peten,9,33
6148,17,peten,9,33
6149,17,peten,9,33
6150,17,peten,9,33
6151,17,peten,9,33
6152,17,peten,9,46
6153,17,peten,9,46
6154,17,peten,9,46
6155,17,peten,9,46
6156,17,peten,9,46
6157,17,peten,9,46
6158,17,peten,9,46
6159,17,peten,9,46
6160,17,peten,9,46
6161,17,peten,10,1
6162,17,peten,10,1
6163,17,peten,10,1
6164,17,peten,10,1
6165,17,peten,10,1
6166,17,peten,10,1
6167,17,peten,10,1
6168,17,peten,10,1
6169,17,peten,10,1
6170,17,peten,10,1
6171,17,peten,10,2
6172,17,peten,10,2
6173,17,peten,10,2
6174,17,peten,10,2
6175,17,peten,10,2
6176,17,peten,10,2
6177,17,peten,10,2
6178,17,peten,10,2
6179,17,peten,10,2
6180,17,peten,10,2
6181,17,peten,10,8
6182,17,peten,10,8
6183,17,peten,10,8
6184,17,peten,10,8
6185,17,peten,10,8
6186,17,peten,10,8
6187,17,peten,10,8
6188,17,peten,10,8
6189,17,peten,10,8
6190,17,peten,10,8
6191,17,peten,10,8
6192,17,peten,10,8
6193,17,peten,10,21
6194,17,peten,10,21
6195,17,peten,10,21
6196,17,peten,10,21
6197,17,peten,10,21
6198,17,peten,10,21
6199,17,peten,10,21
6200,17,peten,10,21
6201,17,peten,10,21
6202,17,peten,10,21
6203,17,peten,10,31
6204,17,peten,10,31
6205,17,peten,10,31
6206,17,peten,10,31
6207,17,peten,10,31
6208,17,peten,10,31
6209,17,peten,10,31
6210,17,peten,10,31
6211,17,peten,10,31
6212,17,peten,10,31
6213,17,peten,10,40
6214,17,peten,10,40
6215,17,peten,10,40
6216,17,peten,10,40
6217,17,peten,10,40
6218,17,peten,10,40
6219,17,peten,10,40
6220,17,peten,10,40
6221,17,peten,11,1
6222,17,peten,11,1
6223,17,peten,11,1
6224,17,peten,11,1
6225,17,peten,11,1
6226,17,peten,11,1
6227,17,peten,11,1
6228,17,peten,11,1
6229,17,peten,11,1
6230,17,peten,11,1
6231,17,peten,11,1
6232,17,peten,11,1
6233,17,peten,11,4
6234,17,peten,11,4
6235,17,peten,11,4
6236,17,peten,11,4
6237,17,peten,11,4
6238,17,peten,11,4
6239,17,peten,11,4
6240,17,peten,11,4
6241,17,peten,11,4
6242,17,peten,11,7
6243,17,peten,11,7
6244,17,peten,11,7
6245,17,peten,11,7
6246,17,peten,11,7
6247,17,peten,11,7
6248,17,peten,11,7
6249,17,peten,11,7
6250,17,peten,11,7
6251,17,peten,11,7
6252,17,peten,11,13
6253,17,peten,11,13
6254,17,peten,11,13
6255,17,peten,11,13
6256,17,peten,11,13
6257,17,peten,11,13
6258,17,peten,11,13
6259,17,peten,11,13
6260,17,peten,12,12
6261,17,peten,12,12
6262,17,peten,12,12
6263,17,peten,12,12
6264,17,peten,12,12
6265,17,peten,12,12
6266,17,peten,12,12
6267,17,peten,12,12
6268,17,peten,12,12
6269,17,peten,12,12
6270,17,peten,12,12
6271,18,izabal,1,3
6272,18,izabal,1,3
6273,18,izabal,1,3
6274,18,izabal,1,3
6275,18,izabal,1,3
6276,18,izabal,1,3
6277,18,izabal,1,3
6278,18,izabal,1,3
6279,18,izabal,1,3
6280,18,izabal,1,3
6281,18,izabal,1,3
6282,18,izabal,1,3
6283,18,izabal,1,3
6284,18,izabal,1,6
6285,18,izabal,1,6
6286,18,izabal,1,6
6287,18,izabal,1,6
6288,18,izabal,1,6
6289,18,izabal,1,6
6290,18,izabal,1,6
6291,18,izabal,1,6
6292,18,izabal,1,6
6293,18,izabal,1,6
6294,18,izabal,1,6
6295,18,izabal,1,7
6296,18,izabal,1,7
6297,18,izabal,1,7
6298,18,izabal,1,7
6299,18,izabal,1,7
6300,18,izabal,1,7
6301,18,izabal,1,7
6302,18,izabal,1,7
6303,18,izabal,1,7
6304,18,izabal,1,7
6305,18,izabal,1,7
6306,18,izabal,1,8
6307,18,izabal,1,8
6308,18,izabal,1,8
6309,18,izabal,1,8
6310,18,izabal,1,8
6311,18,izabal,1,8
6312,18,izabal,1,8
6313,18,izabal,1,8
6314,18,izabal,1,8
6315,18,izabal,1,8
6316,18,izabal,1,8
6317,18,izabal,1,8
6318,18,izabal,1,8
6319,18,izabal,1,11
6320,18,izabal,1,11
6321,18,izabal,1,11
6322,18,izabal,1,11
6323,18,izabal,1,11
6324,18,izabal,1,11
6325,18,izabal,1,11
6326,18,izabal,1,11
6327,18,izabal,1,11
6328,18,izabal,1,11
6329,18,izabal,1,11
6330,18,izabal,1,11
6331,18,izabal,1,11
6332,18,izabal,1,12
6333,18,izabal,1,12
6334,18,izabal,1,12
6335,18,izabal,1,12
6336,18,izabal,1,12
6337,18,izabal,1,12
6338,18,izabal,1,12
6339,18,izabal,1,12
6340,18,izabal,1,12
6341,18,izabal,1,12
6342,18,izabal,1,12
6343,18,izabal,1,12
6344,18,izabal,1,12
6345,18,izabal,1,12
6346,18,izabal,1,22
6347,18,izabal,1,22
6348,18,izabal,1,22
6349,18,izabal,1,22
6350,18,izabal,1,22
6351,18,izabal,1,24
6352,18,izabal,1,24
6353,18,izabal,1,24
6354,18,izabal,1,24
6355,18,izabal,1,24
6356,18,izabal,1,24
6357,18,izabal,1,24
6358,18,izabal,1,24
6359,18,izabal,1,24
6360,18,izabal,1,28
6361,18,izabal,1,28
6362,18,izabal,1,28
6363,18,izabal,1,28
6364,18,izabal,1,28
6365,18,izabal,1,28
6366,18,izabal,1,28
6367,18,izabal,1,28
6368,18,izabal,1,31
6369,18,izabal,1,31
6370,18,izabal,1,31
6371,18,izabal,1,31
6372,18,izabal,1,31
6373,18,izabal,1,31
6374,18,izabal,1,31
6375,18,izabal,1,31
6376,18,izabal,1,31
6377,18,izabal,1,31
6378,18,izabal,1,31
6379,18,izabal,1,34
6380,18,izabal,1,34
6381,18,izabal,1,34
6382,18,izabal,1,34
6383,18,izabal,1,34
6384,18,izabal,1,34
6385,18,izabal,1,34
6386,18,izabal,1,34
6387,18,izabal,1,34
6388,18,izabal,1,34
6389,18,izabal,1,49
6390,18,izabal,1,49
6391,18,izabal,1,49
6392,18,izabal,1,49
6393,18,izabal,1,49
6394,18,izabal,1,49
6395,18,izabal,1,49
6396,18,izabal,1,49
6397,18,izabal,1,49
6398,18,izabal,1,49
6399,18,izabal,1,49
6400,18,izabal,1,49
6401,18,izabal,1,50
6402,18,izabal,1,50
6403,18,izabal,1,50
6404,18,izabal,1,50
6405,18,izabal,1,50
6406,18,izabal,1,50
6407,18,izabal,1,50
6408,18,izabal,1,50
6409,18,izabal,1,62
6410,18,izabal,1,62
6411,18,izabal,1,62
6412,18,izabal,1,62
6413,18,izabal,1,62
6414,18,izabal,1,85
6415,18,izabal,1,85
6416,18,izabal,1,85
6417,18,izabal,1,85
6418,18,izabal,1,85
6419,18,izabal,1,85
6420,18,izabal,1,85
6421,18,izabal,1,85
6422,18,izabal,1,85
6423,18,izabal,1,85
6424,18,izabal,1,85
6425,18,izabal,1,85
6426,18,izabal,1,85
6427,18,izabal,2,3
6428,18,izabal,2,3
6429,18,izabal,2,3
6430,18,izabal,2,3
6431,18,izabal,2,3
6432,18,izabal,2,3
6433,18,izabal,2,3
6434,18,izabal,2,3
6435,18,izabal,2,3
6436,18,izabal,2,3
6437,18,izabal,2,17
6438,18,izabal,2,17
6439,18,izabal,2,17
6440,18,izabal,2,17
6441,18,izabal,2,17
6442,18,izabal,2,17
6443,18,izabal,2,17
6444,18,izabal,2,17
6445,18,izabal,2,17
6446,18,izabal,2,17
6447,18,izabal,2,17
6448,18,izabal,2,17
6449,18,izabal,2,44
6450,18,izabal,2,44
6451,18,izabal,2,44
6452,18,izabal,2,44
6453,18,izabal,2,44
6454,18,izabal,2,44
6455,18,izabal,2,44
6456,18,izabal,2,44
6457,18,izabal,2,44
6458,18,izabal,3,1
6459,18,izabal,3,1
6460,18,izabal,3,1
6461,18,izabal,3,1
6462,18,izabal,3,1
6463,18,izabal,3,1
6464,18,izabal,3,1
6465,18,izabal,3,1
6466,18,izabal,3,1
6467,18,izabal,3,5
6468,18,izabal,3,5
6469,18,izabal,3,5
6470,18,izabal,3,5
6471,18,izabal,3,5
6472,18,izabal,3,5
6473,18,izabal,3,5
6474,18,izabal,3,5
6475,18,izabal,3,5
6476,18,izabal,3,5
6477,18,izabal,3,9
6478,18,izabal,3,9
6479,18,izabal,3,9
6480,18,izabal,3,9
6481,18,izabal,3,9
6482,18,izabal,3,9
6483,18,izabal,3,9
6484,18,izabal,3,9
6485,18,izabal,3,9
6486,18,izabal,4,1
6487,18,izabal,4,1
6488,18,izabal,4,1
6489,18,izabal,4,1
6490,18,izabal,4,1
6491,18,izabal,4,1
6492,18,izabal,4,1
6493,18,izabal,4,1
6494,18,izabal,4,1
6495,18,izabal,4,1
6496,18,izabal,4,1
6497,18,izabal,4,5
6498,18,izabal,4,5
6499,18,izabal,4,5
6500,18,izabal,4,5
6501,18,izabal,4,5
6502,18,izabal,4,5
6503,18,izabal,4,5
6504,18,izabal,4,5
6505,18,izabal,4,5
6506,18,izabal,4,5
6507,18,izabal,4,5
6508,18,izabal,4,5
6509,18,izabal,4,5
6510,18,izabal,4,32
6511,18,izabal,4,32
6512,18,izabal,4,32
6513,18,izabal,4,32
6514,18,izabal,4,32
6515,18,izabal,4,32
6516,18,izabal,4,32
6517,18,izabal,4,32
6518,18,izabal,4,32
6519,18,izabal,4,32
6520,18,izabal,4,32
6521,18,izabal,4,32
6522,18,izabal,4,32
6523,18,izabal,4,33
6524,18,izabal,4,33
6525,18,izabal,4,33
6526,18,izabal,4,33
6527,18,izabal,4,33
6528,18,izabal,4,33
6529,18,izabal,4,33
6530,18,izabal,4,33
6531,18,izabal,4,33
6532,18,izabal,4,55
6533,18,izabal,4,55
6534,18,izabal,4,55
6535,18,izabal,4,55
6536,18,izabal,4,55
6537,18,izabal,4,55
6538,18,izabal,4,55
6539,18,izabal,4,55
6540,18,izabal,4,55
6541,18,izabal,4,55
6542,18,izabal,5,2
6543,18,izabal,5,2
6544,18,izabal,5,2
6545,18,izabal,5,2
6546,18,izabal,5,2
6547,18,izabal,5,2
6548,18,izabal,5,2
6549,18,izabal,5,2
6550,18,izabal,5,2
6551,18,izabal,5,2
6552,18,izabal,5,11
6553,18,izabal,5,11
6554,18,izabal,5,11
6555,18,izabal,5,11
6556,18,izabal,5,11
6557,18,izabal,5,11
6558,18,izabal,5,11
6559,18,izabal,5,11
6560,18,izabal,5,11
6561,18,izabal,5,11
6562,18,izabal,5,11
6563,18,izabal,5,11
6564,18,izabal,5,59
6565,18,izabal,5,59
6566,18,izabal,5,59
6567,18,izabal,5,59
6568,18,izabal,5,59
6569,18,izabal,5,59
6570,18,izabal,5,59
6571,18,izabal,5,59
6572,18,izabal,5,59
6573,18,izabal,5,59
6574,19,zacapa,1,2
6575,19,zacapa,1,2
6576,19,zacapa,1,2
6577,19,zacapa,1,2
6578,19,zacapa,1,2
6579,19,zacapa,1,2
6580,19,zacapa,1,2
6581,19,zacapa,1,2
6582,19,zacapa,1,2
6583,19,zacapa,1,2
6584,19,zacapa,1,2
6585,19,zacapa,1,2
6586,19,zacapa,1,5
6587,19,zacapa,1,5
6588,19,zacapa,1,5
6589,19,zacapa,1,5
6590,19,zacapa,1,5
6591,19,zacapa,1,5
6592,19,zacapa,1,5
6593,19,zacapa,1,5
6594,19,zacapa,1,5
6595,19,zacapa,1,5
6596,19,zacapa,1,5
6597,19,zacapa,1,7
6598,19,zacapa,1,7
6599,19,zacapa,1,7
6600,19,zacapa,1,7
6601,19,zacapa,1,7
6602,19,zacapa,1,7
6603,19,zacapa,1,7
6604,19,zacapa,1,7
6605,19,zacapa,1,13
6606,19,zacapa,1,13
6607,19,zacapa,1,13
6608,19,zacapa,1,13
6609,19,zacapa,1,13
6610,19,zacapa,1,13
6611,19,zacapa,1,13
6612,19,zacapa,1,13
6613,19,zacapa,1,13
6614,19,zacapa,1,13
6615,19,zacapa,1,13
6616,19,zacapa,1,18
6617,19,zacapa,1,18
6618,19,zacapa,1,18
6619,19,zacapa,1,18
6620,19,zacapa,1,18
6621,19,zacapa,1,18
6622,19,zacapa,1,18
6623,19,zacapa,1,18
6624,19,zacapa,1,18
6625,19,zacapa,1,24
6626,19,zacapa,1,24
6627,19,zacapa,1,24
6628,19,zacapa,1,24
6629,19,zacapa,1,24
6630,19,zacapa,1,24
6631,19,zacapa,1,24
6632,19,zacapa,1,24
6633,19,zacapa,1,24
6634,19,zacapa,1,24
6635,19,zacapa,1,24
6636,19,zacapa,1,24
6637,19,zacapa,1,24
6638,19,zacapa,1,24
6639,19,zacapa,1,24
6640,19,zacapa,1,30
6641,19,zacapa,1,30
6642,19,zacapa,1,30
6643,19,zacapa,1,30
6644,19,zacapa,1,30
6645,19,zacapa,1,30
6646,19,zacapa,1,30
6647,19,zacapa,1,30
6648,19,zacapa,1,30
6649,19,zacapa,1,30
6650,19,zacapa,1,58
6651,19,zacapa,1,58
6652,19,zacapa,1,58
6653,19,zacapa,1,58
6654,19,zacapa,1,58
6655,19,zacapa,1,58
6656,19,zacapa,1,58
6657,19,zacapa,1,58
6658,19,zacapa,1,58
6659,19,zacapa,1,58
6660,19,zacapa,1,58
6661,19,zacapa,1,58
6662,19,zacapa,1,58
6663,19,zacapa,1,58
6664,19,zacapa,3,1
6665,19,zacapa,3,1
6666,19,zacapa,3,1
6667,19,zacapa,3,1
6668,19,zacapa,3,1
6669,19,zacapa,3,1
6670,19,zacapa,3,1
6671,19,zacapa,3,1
6672,19,zacapa,3,1
6673,19,zacapa,3,1
6674,19,zacapa,3,1
6675,19,zacapa,4,5
6676,19,zacapa,4,5
6677,19,zacapa,4,5
6678,19,zacapa,4,5
6679,19,zacapa,4,5
6680,19,zacapa,4,5
6681,19,zacapa,4,5
6682,19,zacapa,4,5
6683,19,zacapa,4,5
6684,19,zacapa,4,5
6685,19,zacapa,4,5
6686,19,zacapa,4,5
6687,19,zacapa,4,21
6688,19,zacapa,4,21
6689,19,zacapa,4,21
6690,19,zacapa,4,21
6691,19,zacapa,4,21
6692,19,zacapa,4,21
6693,19,zacapa,4,21
6694,19,zacapa,4,21
6695,19,zacapa,4,21
6696,19,zacapa,4,21
6697,19,zacapa,4,21
6698,19,zacapa,5,3
6699,19,zacapa,5,3
6700,19,zacapa,5,3
6701,19,zacapa,5,3
6702,19,zacapa,5,3
6703,19,zacapa,5,3
6704,19,zacapa,5,3
6705,19,zacapa,5,3
6706,19,zacapa,5,3
6707,19,zacapa,5,3
6708,19,zacapa,9,2
6709,19,zacapa,9,2
6710,19,zacapa,9,2
6711,19,zacapa,9,2
6712,19,zacapa,9,2
6713,19,zacapa,9,2
6714,19,zacapa,9,2
6715,19,zacapa,9,2
6716,19,zacapa,9,2
6717,19,zacapa,9,2
6718,19,zacapa,9,2
6719,20,chiquimula,1,6
6720,20,chiquimula,1,6
6721,20,chiquimula,1,6
6722,20,chiquimula,1,6
6723,20,chiquimula,1,6
6724,20,chiquimula,1,6
6725,20,chiquimula,1,6
6726,20,chiquimula,1,6
6727,20,chiquimula,1,17
6728,20,chiquimula,1,17
6729,20,chiquimula,1,17
6730,20,chiquimula,1,17
6731,20,chiquimula,1,17
6732,20,chiquimula,1,17
6733,20,chiquimula,1,17
6734,20,chiquimula,1,17
6735,20,chiquimula,1,17
6736,20,chiquimula,1,17
6737,20,chiquimula,1,17
6738,20,chiquimula,1,24
6739,20,chiquimula,1,24
6740,20,chiquimula,1,24
6741,20,chiquimula,1,24
6742,20,chiquimula,1,24
6743,20,chiquimula,1,24
6744,20,chiquimula,1,60
6745,20,chiquimula,1,60
6746,20,chiquimula,1,60
6747,20,chiquimula,1,60
6748,20,chiquimula,1,60
6749,20,chiquimula,1,60
6750,20,chiquimula,1,60
6751,20,chiquimula,1,60
6752,20,chiquimula,1,60
6753,20,chiquimula,1,60
6754,20,chiquimula,1,60
6755,20,chiquimula,4,1
6756,20,chiquimula,4,1
6757,20,chiquimula,4,1
6758,20,chiquimula,4,1
6759,20,chiquimula,4,1
6760,20,chiquimula,4,1
6761,20,chiquimula,4,1
6762,20,chiquimula,4,1
6763,20,chiquimula,4,1
6764,20,chiquimula,4,1
6765,20,chiquimula,4,1
6766,20,chiquimula,4,1
6767,20,chiquimula,4,1
6768,20,chiquimula,4,11
6769,20,chiquimula,4,11
6770,20,chiquimula,4,11
6771,20,chiquimula,4,11
6772,20,chiquimula,4,11
6773,20,chiquimula,5,3
6774,20,chiquimula,5,3
6775,20,chiquimula,5,3
6776,20,chiquimula,5,3
6777,20,chiquimula,5,3
6778,20,chiquimula,5,3
6779,20,chiquimula,5,3
6780,20,chiquimula,5,3
6781,20,chiquimula,5,3
6782,20,chiquimula,5,3
6783,20,chiquimula,5,3
6784,20,chiquimula,5,3
6785,20,chiquimula,7,9
6786,20,chiquimula,7,9
6787,20,chiquimula,7,9
6788,20,chiquimula,7,9
6789,20,chiquimula,7,9
6790,20,chiquimula,7,9
6791,20,chiquimula,7,9
6792,20,chiquimula,7,9
6793,20,chiquimula,7,9
6794,20,chiquimula,7,9
6795,20,chiquimula,7,9
6796,20,chiquimula,7,9
6797,20,chiquimula,7,9
6798,20,chiquimula,7,23
6799,20,chiquimula,7,23
6800,20,chiquimula,7,23
6801,20,chiquimula,7,23
6802,20,chiquimula,7,23
6803,20,chiquimula,7,23
6804,20,chiquimula,7,23
6805,20,chiquimula,7,23
6806,20,chiquimula,7,23
6807,20,chiquimula,7,23
6808,20,chiquimula,7,23
6809,21,jalapa,1,1
6810,21,jalapa,1,1
6811,21,jalapa,1,1
6812,21,jalapa,1,1
6813,21,jalapa,1,1
6814,21,jalapa,1,1
6815,21,jalapa,1,1
6816,21,jalapa,1,1
6817,21,jalapa,1,1
6818,21,jalapa,1,1
6819,21,jalapa,1,1
6820,21,jalapa,1,6
6821,21,jalapa,1,6
6822,21,jalapa,1,6
6823,21,jalapa,1,6
6824,21,jalapa,1,6
6825,21,jalapa,1,6
6826,21,jalapa,1,6
6827,21,jalapa,1,6
6828,21,jalapa,1,6
6829,21,jalapa,1,6
6830,21,jalapa,1,6
6831,21,jalapa,1,6
6832,21,jalapa,1,7
6833,21,jalapa,1,7
6834,21,jalapa,1,7
6835,21,jalapa,1,7
6836,21,jalapa,1,7
6837,21,jalapa,1,7
6838,21,jalapa,1,7
6839,21,jalapa,1,7
6840,21,jalapa,1,7
6841,21,jalapa,1,8
6842,21,jalapa,1,8
6843,21,jalapa,1,8
6844,21,jalapa,1,8
6845,21,jalapa,1,8
6846,21,jalapa,1,8
6847,21,jalapa,1,8
6848,21,jalapa,1,8
6849,21,jalapa,1,8
6850,21,jalapa,1,8
6851,21,jalapa,1,8
6852,21,jalapa,1,10
6853,21,jalapa,1,10
6854,21,jalapa,1,10
6855,21,jalapa,1,10
6856,21,jalapa,1,10
6857,21,jalapa,1,10
6858,21,jalapa,1,10
6859,21,jalapa,1,13
6860,21,jalapa,1,13
6861,21,jalapa,1,13
6862,21,jalapa,1,13
6863,21,jalapa,1,13
6864,21,jalapa,1,13
6865,21,jalapa,1,13
6866,21,jalapa,1,13
6867,21,jalapa,1,14
6868,21,jalapa,1,14
6869,21,jalapa,1,14
6870,21,jalapa,1,14
6871,21,jalapa,1,14
6872,21,jalapa,1,14
6873,21,jalapa,1,14
6874,21,jalapa,1,14
6875,21,jalapa,1,14
6876,21,jalapa,1,14
6877,21,jalapa,1,19
6878,21,jalapa,1,19
6879,21,jalapa,1,19
6880,21,jalapa,1,19
6881,21,jalapa,1,19
6882,21,jalapa,1,19
6883,21,jalapa,1,19
6884,21,jalapa,1,19
6885,21,jalapa,1,19
6886,21,jalapa,1,19
6887,21,jalapa,1,19
6888,21,jalapa,1,22
6889,21,jalapa,1,22
6890,21,jalapa,1,22
6891,21,jalapa,1,22
6892,21,jalapa,1,22
6893,21,jalapa,1,22
6894,21,jalapa,1,22
6895,21,jalapa,1,22
6896,21,jalapa,1,22
6897,21,jalapa,1,22
6898,21,jalapa,1,22
6899,21,jalapa,1,26
6900,21,jalapa,1,26
6901,21,jalapa,1,26
6902,21,jalapa,1,26
6903,21,jalapa,1,26
6904,21,jalapa,1,26
6905,21,jalapa,1,26
6906,21,jalapa,1,26
6907,21,jalapa,1,26
6908,21,jalapa,1,26
6909,21,jalapa,1,26
6910,21,jalapa,1,30
6911,21,jalapa,1,30
6912,21,jalapa,1,30
6913,21,jalapa,1,30
6914,21,jalapa,1,30
